transcript_name	raw	est_count	tpm	transcript_length
chr13_98924094_98924445	0.0	0.0	0.0	351
chr13_98924094_98924446	0.0	0.0	0.0	352
chr13_98924094_98924451	0.0	0.0	0.0	357
chr13_98924094_98924455	0.0	0.0	0.0	361
chr13_98924094_98924462	0.0	0.0	0.0	368
chr14_103656667_103657593	0.0	0.0	0.0	926
chr14_103656667_103657597	0.0	0.0	0.0	930
chr14_28761695_28763078	0.0	0.0	0.0	1383
chr14_33711644_33712004	0.0	0.0	0.0	360
chr14_35397033_35397587	0.0	0.0	0.0	554
chr14_35397140_35397590	0.0	0.0	0.0	450
chr14_35397141_35397637	0.0	0.0	0.0	496
chr14_36009178_36010162	0.0	0.0	0.0	984
chr14_41391103_41392546	0.0	0.0	0.0	1443
chr14_44697442_44697801	0.0	0.0	0.0	359
chr14_44697442_44697803	0.0	0.0	0.0	361
chr14_44697442_44697806	0.0	0.0	0.0	364
chr14_44697442_44697809	0.0	0.0	0.0	367
chr14_79703695_79704311	0.0	0.0	0.0	616
chr14_79725324_79726372	0.0	0.0	0.0	1048
chr14_95783576_95784085	0.0	0.0	0.0	509
chr15_26110180_26111033	0.0	0.0	0.0	853
chr15_27058929_27059839	0.0	0.0	0.0	910
chr15_27058929_27059849	0.0	0.0	0.0	920
chr15_27058929_27059851	0.0	0.0	0.0	922
chr15_42610847_42611240	0.0	0.0	0.0	393
chr15_45130241_45131208	0.0	0.0	0.0	967
chr15_68209530_68210028	0.0	0.0	0.0	498
chr15_68826425_68827026	0.0	0.0	0.0	601
chr15_69255350_69256094	0.0	0.0	0.0	744
chr15_71594658_71595763	0.0	0.0	0.0	1105
chr15_73369854_73371468	0.0	0.0	0.0	1614
chr15_74347902_74348487	0.0	0.0	0.0	585
chr15_75187427_75188865	0.0	0.0	0.0	1438
chr15_78126827_78127664	0.0	0.0	0.0	837
chr15_79104004_79104992	0.0	0.0	0.0	988
chr15_80008525_80009009	0.0	0.0	0.0	484
chr15_81195837_81196473	0.0	0.0	0.0	636
chr15_92230030_92230654	0.0	0.0	0.0	624
chr15_92230117_92230654	0.0	0.0	0.0	537
chr15_92761808_92762358	0.0	0.0	0.0	550
chr15_93505842_93506264	0.0	0.0	0.0	422
chr15_97286193_97286554	0.0	0.0	0.0	361
chr15_98775394_98776571	0.0	0.0	0.0	1177
chr16_22162077_22162627	0.0	0.0	0.0	550
chr16_24956054_24957024	0.0	0.0	0.0	970
chr16_28586707_28587690	0.0	0.0	0.0	983
chr16_4672730_4674080	0.0	0.0	0.0	1350
chr16_53881172_53881795	0.0	0.0	0.0	623
chr16_56662258_56663017	0.0	0.0	0.0	759
chr16_57609457_57610081	0.0	0.0	0.0	624
chr16_58260163_58261056	0.0	0.0	0.0	893
chr16_64582770_64583411	0.0	0.0	0.0	641
chr16_65623177_65623977	0.0	0.0	0.0	800
chr16_66676417_66677512	0.0	0.0	0.0	1095
chr16_83228987_83230483	0.0	0.0	0.0	1496
chr16_84853301_84853859	0.0	0.0	0.0	558
chr16_84907273_84907721	0.0	0.0	0.0	448
chr16_85671957_85672770	0.0	0.0	0.0	813
chr17_11030076_11031611	0.0	0.0	0.0	1535
chr17_12822511_12823271	0.0	0.0	0.0	760
chr17_28630893_28631722	0.0	0.0	0.0	829
chr17_28861250_28861618	0.0	0.0	0.0	368
chr17_28861250_28861684	0.0	0.0	0.0	434
chr17_28861250_28861835	0.0	0.0	0.0	585
chr17_28861250_28861865	0.0	0.0	0.0	615
chr17_28861250_28861866	0.0	0.0	0.0	616
chr17_28861250_28861867	0.0	0.0	0.0	617
chr17_28861250_28861868	0.0	0.0	0.0	618
chr17_28861250_28861869	0.0	0.0	0.0	619
chr17_28861250_28861871	0.0	0.0	0.0	621
chr17_28861250_28861872	0.0	0.0	0.0	622
chr17_28861250_28861878	0.0	0.0	0.0	628
chr17_28861250_28861880	0.0	0.0	0.0	630
chr17_28861250_28861881	0.0	0.0	0.0	631
chr17_28861250_28861885	0.0	0.0	0.0	635
chr17_28861252_28861869	0.0	0.0	0.0	617
chr17_28861262_28861879	0.0	0.0	0.0	617
chr17_28861596_28861865	0.0	0.0	0.0	269
chr17_31502841_31503494	0.0	0.0	0.0	653
chr17_31502841_31503824	0.0	0.0	0.0	983
chr17_47884528_47885431	0.0	0.0	0.0	903
chr17_57612369_57612952	0.0	0.0	0.0	583
chr17_57876575_57877366	0.0	0.0	0.0	791
chr17_62079973_62080833	0.0	0.0	0.0	860
chr17_62079977_62080835	0.0	0.0	0.0	858
chr17_62079977_62080836	0.0	0.0	0.0	859
chr17_62079977_62080837	0.0	0.0	0.0	860
chr17_62079977_62080839	0.0	0.0	0.0	862
chr17_62079977_62080840	0.0	0.0	0.0	863
chr17_62079977_62080841	0.0	0.0	0.0	864
chr17_62079977_62080842	0.0	0.0	0.0	865
chr17_62743408_62744167	0.0	0.0	0.0	759
chr17_79446960_79447731	0.0	0.0	0.0	771
chr17_80084261_80085231	0.0	0.0	0.0	970
chr17_80612885_80613711	0.0	0.0	0.0	826
chr17_80847061_80848075	0.0	0.0	0.0	1014
chr17_81868616_81869238	0.0	0.0	0.0	622
chr18_24238510_24239320	0.0	0.0	0.0	810
chr18_24462873_24463389	0.0	0.0	0.0	516
chr18_2926933_2927401	0.0	0.0	0.0	468
chr18_58394104_58394657	0.0	0.0	0.0	553
chr18_58539953_58540711	0.0	0.0	0.0	758
chr18_59445915_59446275	0.0	0.0	0.0	360
chr18_59919412_59919898	0.0	0.0	0.0	486
chr18_59919419_59920070	0.0	0.0	0.0	651
chr18_59919419_59920072	0.0	0.0	0.0	653
chr18_59919419_59920074	0.0	0.0	0.0	655
chr18_59919419_59920075	0.0	0.0	0.0	656
chr18_67287701_67288493	0.0	0.0	0.0	792
chr18_75188485_75189375	0.0	0.0	0.0	890
chr18_77654590_77655205	0.0	0.0	0.0	615
chr18_77654590_77655206	0.0	0.0	0.0	616
chr18_77654590_77655207	0.0	0.0	0.0	617
chr19_11241630_11242242	0.0	0.0	0.0	612
chr19_11657420_11658192	0.0	0.0	0.0	772
chr19_13371255_13371742	0.0	0.0	0.0	487
chr19_14451730_14452320	0.0	0.0	0.0	590
chr19_16371928_16372710	0.0	0.0	0.0	782
chr19_16569215_16570069	0.0	0.0	0.0	854
chr19_17337321_17338066	0.0	0.0	0.0	745
chr19_18508864_18509486	0.0	0.0	0.0	622
chr19_2449937_2450421	0.0	0.0	0.0	484
chr19_2449937_2450520	0.0	0.0	0.0	583
chr19_27970388_27971267	0.0	0.0	0.0	879
chr19_30703270_30704203	0.0	0.0	0.0	933
chr19_37691769_37692374	0.0	0.0	0.0	605
chr19_41715125_41715688	0.0	0.0	0.0	563
chr19_42123228_42123804	0.0	0.0	0.0	576
chr19_4331892_4332266	0.0	0.0	0.0	374
chr19_46836031_46836858	0.0	0.0	0.0	827
chr19_55251714_55252105	0.0	0.0	0.0	391
chr1_10285921_10286677	0.0	0.0	0.0	756
chr1_103108161_103108736	0.0	0.0	0.0	575
chr1_104505884_104506270	0.0	0.0	0.0	386
chr1_1066972_1067959	0.0	0.0	0.0	987
chr1_110507271_110508242	0.0	0.0	0.0	971
chr1_110507271_110508246	0.0	0.0	0.0	975
chr1_111282178_111283272	0.0	0.0	0.0	1094
chr1_11893200_11894187	0.0	0.0	0.0	987
chr1_11893608_11894187	0.0	0.0	0.0	579
chr1_119449566_119450208	0.0	0.0	0.0	642
chr1_12420374_12421381	0.0	0.0	0.0	1007
chr1_147274653_147275050	0.0	0.0	0.0	397
chr1_150169038_150169552	0.0	0.0	0.0	514
chr1_152712823_152713182	0.0	0.0	0.0	359
chr1_15579203_15579937	0.0	0.0	0.0	734
chr1_160725267_160726306	0.0	0.0	0.0	1039
chr1_16244572_16245277	0.0	0.0	0.0	705
chr1_165075741_165077187	0.0	0.0	0.0	1446
chr1_167697919_167698840	0.0	0.0	0.0	921
chr1_172886007_172886479	0.0	0.0	0.0	472
chr1_18586979_18587421	0.0	0.0	0.0	442
chr1_19093878_19094438	0.0	0.0	0.0	560
chr1_196243540_196244360	0.0	0.0	0.0	820
chr1_19685701_19686310	0.0	0.0	0.0	609
chr1_202215210_202216049	0.0	0.0	0.0	839
chr1_202341644_202342206	0.0	0.0	0.0	562
chr1_207852111_207852850	0.0	0.0	0.0	739
chr1_230330277_230331176	0.0	0.0	0.0	899
chr1_236542979_236543550	0.0	0.0	0.0	571
chr1_237675805_237676162	0.0	0.0	0.0	357
chr1_27361834_27362870	0.0	0.0	0.0	1036
chr1_29311589_29312508	0.0	0.0	0.0	919
chr1_31187569_31188580	0.0	0.0	0.0	1011
chr1_31576763_31577557	0.0	0.0	0.0	794
chr1_36377514_36378539	0.0	0.0	0.0	1025
chr1_36920693_36921326	0.0	0.0	0.0	633
chr1_37115004_37115906	0.0	0.0	0.0	902
chr1_38453447_38454380	0.0	0.0	0.0	933
chr1_38453447_38454414	0.0	0.0	0.0	967
chr1_39005172_39005480	0.0	0.0	0.0	308
chr1_46517337_46518089	0.0	0.0	0.0	752
chr1_50239900_50240673	0.0	0.0	0.0	773
chr1_53577761_53579106	0.0	0.0	0.0	1345
chr1_54439548_54440098	0.0	0.0	0.0	550
chr1_54866932_54867703	0.0	0.0	0.0	771
chr1_70145858_70146816	0.0	0.0	0.0	958
chr1_70148375_70149933	0.0	0.0	0.0	1558
chr1_83638717_83639454	0.0	0.0	0.0	737
chr1_96986525_96987055	0.0	0.0	0.0	530
chr20_13716782_13717346	0.0	0.0	0.0	564
chr20_19782755_19783672	0.0	0.0	0.0	917
chr20_20297984_20298685	0.0	0.0	0.0	701
chr20_22291024_22291973	0.0	0.0	0.0	949
chr20_22430424_22431214	0.0	0.0	0.0	790
chr20_33035734_33036571	0.0	0.0	0.0	837
chr20_37113886_37115350	0.0	0.0	0.0	1464
chr20_37926477_37927042	0.0	0.0	0.0	565
chr20_37926477_37927086	0.0	0.0	0.0	609
chr20_37926478_37927045	0.0	0.0	0.0	567
chr20_37926478_37927047	0.0	0.0	0.0	569
chr20_37926478_37927048	0.0	0.0	0.0	570
chr20_37926478_37927083	0.0	0.0	0.0	605
chr20_37926478_37927085	0.0	0.0	0.0	607
chr20_37926478_37927087	0.0	0.0	0.0	609
chr20_38214156_38215150	0.0	0.0	0.0	994
chr20_38388708_38390092	0.0	0.0	0.0	1384
chr20_40942166_40943995	0.0	0.0	0.0	1829
chr20_43071338_43072126	0.0	0.0	0.0	788
chr20_43191232_43192273	0.0	0.0	0.0	1041
chr20_44414333_44415605	0.0	0.0	0.0	1272
chr20_45803106_45803680	0.0	0.0	0.0	574
chr20_46189655_46190599	0.0	0.0	0.0	944
chr20_46314053_46314911	0.0	0.0	0.0	858
chr20_47321527_47322502	0.0	0.0	0.0	975
chr20_48224621_48225403	0.0	0.0	0.0	782
chr20_48732588_48733204	0.0	0.0	0.0	616
chr20_49269852_49270343	0.0	0.0	0.0	491
chr20_49270041_49270343	0.0	0.0	0.0	302
chr20_49468865_49469272	0.0	0.0	0.0	407
chr20_52564452_52565036	0.0	0.0	0.0	584
chr20_57729938_57730498	0.0	0.0	0.0	560
chr20_58405421_58406186	0.0	0.0	0.0	765
chr20_58637346_58638261	0.0	0.0	0.0	915
chr20_59696559_59697514	0.0	0.0	0.0	955
chr20_63232598_63233129	0.0	0.0	0.0	531
chr21_19745932_19746605	0.0	0.0	0.0	673
chr21_35265535_35266126	0.0	0.0	0.0	591
chr21_36163399_36164852	0.0	0.0	0.0	1453
chr21_37760997_37761427	0.0	0.0	0.0	430
chr21_46523951_46524514	0.0	0.0	0.0	563
chr22_19105049_19105954	0.0	0.0	0.0	905
chr2_105438333_105438796	0.0	0.0	0.0	463
chr2_109710371_109711289	0.0	0.0	0.0	918
chr2_111199367_111200308	0.0	0.0	0.0	941
chr2_115339053_115339469	0.0	0.0	0.0	416
chr2_120476060_120476638	0.0	0.0	0.0	578
chr2_127634462_127635238	0.0	0.0	0.0	776
chr2_13619032_13621258	0.0	0.0	0.0	2226
chr2_136214773_136215464	0.0	0.0	0.0	691
chr2_13979876_13980863	0.0	0.0	0.0	987
chr2_13980263_13980754	0.0	0.0	0.0	491
chr2_141819420_141819785	0.0	0.0	0.0	365
chr2_14970450_14971056	0.0	0.0	0.0	606
chr2_15128652_15129419	0.0	0.0	0.0	767
chr2_166922988_166923446	0.0	0.0	0.0	458
chr2_167426715_167427179	0.0	0.0	0.0	464
chr2_167431116_167431717	0.0	0.0	0.0	601
chr2_188532321_188533124	0.0	0.0	0.0	803
chr2_19786992_19787784	0.0	0.0	0.0	792
chr2_20012276_20012883	0.0	0.0	0.0	607
chr2_20012283_20012883	0.0	0.0	0.0	600
chr2_20012285_20012883	0.0	0.0	0.0	598
chr2_20012286_20012883	0.0	0.0	0.0	597
chr2_20012286_20012891	0.0	0.0	0.0	605
chr2_20012287_20012883	0.0	0.0	0.0	596
chr2_20012288_20012883	0.0	0.0	0.0	595
chr2_20012288_20012884	0.0	0.0	0.0	596
chr2_20012288_20013180	0.0	0.0	0.0	892
chr2_20012289_20012883	0.0	0.0	0.0	594
chr2_20012290_20012883	0.0	0.0	0.0	593
chr2_20012290_20012884	0.0	0.0	0.0	594
chr2_20012290_20012887	0.0	0.0	0.0	597
chr2_20012290_20012888	0.0	0.0	0.0	598
chr2_20012290_20012889	0.0	0.0	0.0	599
chr2_20012290_20012901	0.0	0.0	0.0	611
chr2_20012290_20012905	0.0	0.0	0.0	615
chr2_20012292_20012883	0.0	0.0	0.0	591
chr2_20012293_20013193	0.0	0.0	0.0	900
chr2_20012428_20012883	0.0	0.0	0.0	455
chr2_219532910_219533533	0.0	0.0	0.0	623
chr2_224102062_224102628	0.0	0.0	0.0	566
chr2_22796563_22797328	0.0	0.0	0.0	765
chr2_235455591_235456088	0.0	0.0	0.0	497
chr2_240256084_240256542	0.0	0.0	0.0	458
chr2_241441579_241442146	0.0	0.0	0.0	567
chr2_36704506_36705298	0.0	0.0	0.0	792
chr2_47631230_47632010	0.0	0.0	0.0	780
chr2_5354902_5355578	0.0	0.0	0.0	676
chr2_53609571_53610138	0.0	0.0	0.0	567
chr2_60521214_60521604	0.0	0.0	0.0	390
chr2_71121941_71122561	0.0	0.0	0.0	620
chr2_74555767_74556164	0.0	0.0	0.0	397
chr2_86277287_86277885	0.0	0.0	0.0	598
chr2_88857411_88857925	0.0	0.0	0.0	514
chr2_88857411_88857936	0.0	0.0	0.0	525
chr2_88857412_88857676	0.0	0.0	0.0	264
chr2_88857412_88857681	0.0	0.0	0.0	269
chr2_88857412_88857692	0.0	0.0	0.0	280
chr2_88857412_88857731	0.0	0.0	0.0	319
chr2_88857412_88857732	0.0	0.0	0.0	320
chr2_88857412_88857737	0.0	0.0	0.0	325
chr2_88857412_88857740	0.0	0.0	0.0	328
chr2_88857412_88857744	0.0	0.0	0.0	332
chr2_88857412_88857747	0.0	0.0	0.0	335
chr2_88857412_88857748	0.0	0.0	0.0	336
chr2_88857412_88857750	0.0	0.0	0.0	338
chr2_88857412_88857754	0.0	0.0	0.0	342
chr2_88857412_88857772	0.0	0.0	0.0	360
chr2_88857412_88857780	0.0	0.0	0.0	368
chr2_88857412_88857783	0.0	0.0	0.0	371
chr2_88857412_88857913	0.0	0.0	0.0	501
chr2_88857412_88857915	0.0	0.0	0.0	503
chr2_88857412_88857916	0.0	0.0	0.0	504
chr2_88857412_88857917	0.0	0.0	0.0	505
chr2_88857412_88857918	0.0	0.0	0.0	506
chr2_88857412_88857919	0.0	0.0	0.0	507
chr2_88857412_88857920	0.0	0.0	0.0	508
chr2_88857412_88857921	0.0	0.0	0.0	509
chr2_88857412_88857922	0.0	0.0	0.0	510
chr2_88857412_88857923	0.0	0.0	0.0	511
chr2_88857412_88857924	0.0	0.0	0.0	512
chr2_88857412_88857925	0.0	0.0	0.0	513
chr2_88857412_88857926	0.0	0.0	0.0	514
chr2_88857412_88857927	0.0	0.0	0.0	515
chr2_88857412_88857928	0.0	0.0	0.0	516
chr2_88857412_88857929	0.0	0.0	0.0	517
chr2_88857412_88857930	0.0	0.0	0.0	518
chr2_88857412_88857931	0.0	0.0	0.0	519
chr2_88857412_88857932	0.0	0.0	0.0	520
chr2_88857412_88857933	0.0	0.0	0.0	521
chr2_88857412_88857934	0.0	0.0	0.0	522
chr2_88857412_88857935	0.0	0.0	0.0	523
chr2_88857412_88857936	0.0	0.0	0.0	524
chr2_88857412_88857937	0.0	0.0	0.0	525
chr2_88857412_88857938	0.0	0.0	0.0	526
chr2_88857412_88857939	0.0	0.0	0.0	527
chr2_88857412_88857940	0.0	0.0	0.0	528
chr2_88857412_88857941	0.0	0.0	0.0	529
chr2_88857412_88857942	0.0	0.0	0.0	530
chr2_88857412_88857943	0.0	0.0	0.0	531
chr2_88857412_88857945	0.0	0.0	0.0	533
chr2_88857412_88858224	0.0	0.0	0.0	812
chr2_88857412_88858233	0.0	0.0	0.0	821
chr2_88857412_88858238	0.0	0.0	0.0	826
chr2_88857412_88858246	0.0	0.0	0.0	834
chr2_88857412_88858534	0.0	0.0	0.0	1122
chr2_88857412_88858547	0.0	0.0	0.0	1135
chr2_88857412_88858555	0.0	0.0	0.0	1143
chr2_88857416_88857927	0.0	0.0	0.0	511
chr2_88857418_88857930	0.0	0.0	0.0	512
chr2_88857419_88857783	0.0	0.0	0.0	364
chr2_88857440_88857941	0.0	0.0	0.0	501
chr2_95353308_95353888	0.0	0.0	0.0	580
chr3_107955666_107956308	0.0	0.0	0.0	642
chr3_11012900_11013308	0.0	0.0	0.0	408
chr3_11034077_11034663	0.0	0.0	0.0	586
chr3_11034077_11034675	0.0	0.0	0.0	598
chr3_11034081_11034680	0.0	0.0	0.0	599
chr3_114722627_114723432	0.0	0.0	0.0	805
chr3_124259989_124260397	0.0	0.0	0.0	408
chr3_127336476_127337069	0.0	0.0	0.0	593
chr3_127816688_127817747	0.0	0.0	0.0	1059
chr3_13414913_13415953	0.0	0.0	0.0	1040
chr3_14869735_14870307	0.0	0.0	0.0	572
chr3_159926716_159927701	0.0	0.0	0.0	985
chr3_159927032_159927711	0.0	0.0	0.0	679
chr3_170422792_170423733	0.0	0.0	0.0	941
chr3_194816019_194816895	0.0	0.0	0.0	876
chr3_195254593_195254959	0.0	0.0	0.0	366
chr3_196235894_196236253	0.0	0.0	0.0	359
chr3_23349160_23349700	0.0	0.0	0.0	540
chr3_26181577_26182585	0.0	0.0	0.0	1008
chr3_31318217_31318729	0.0	0.0	0.0	512
chr3_31674229_31674855	0.0	0.0	0.0	626
chr3_40394259_40395199	0.0	0.0	0.0	940
chr3_40497803_40498266	0.0	0.0	0.0	463
chr3_43046596_43046988	0.0	0.0	0.0	392
chr3_43160327_43161432	0.0	0.0	0.0	1105
chr3_4851377_4851818	0.0	0.0	0.0	441
chr3_51859620_51860061	0.0	0.0	0.0	441
chr3_51859621_51860005	0.0	0.0	0.0	384
chr3_51859621_51860012	0.0	0.0	0.0	391
chr3_51859621_51860013	0.0	0.0	0.0	392
chr3_51859621_51860014	0.0	0.0	0.0	393
chr3_51859621_51860043	0.0	0.0	0.0	422
chr3_51859621_51860061	0.0	0.0	0.0	440
chr3_51859621_51860070	0.0	0.0	0.0	449
chr3_51859621_51860092	0.0	0.0	0.0	471
chr3_51859621_51860094	0.0	0.0	0.0	473
chr3_51859621_51860133	0.0	0.0	0.0	512
chr3_51859621_51860135	0.0	0.0	0.0	514
chr3_51859621_51860146	0.0	0.0	0.0	525
chr3_51859621_51860175	0.0	0.0	0.0	554
chr3_51859621_51860177	0.0	0.0	0.0	556
chr3_51859621_51860182	0.0	0.0	0.0	561
chr3_51859621_51860193	0.0	0.0	0.0	572
chr3_51859621_51860201	0.0	0.0	0.0	580
chr3_51859621_51860276	0.0	0.0	0.0	655
chr3_51859621_51860277	0.0	0.0	0.0	656
chr3_51859621_51860316	0.0	0.0	0.0	695
chr3_51859621_51860330	0.0	0.0	0.0	709
chr3_51859621_51860373	0.0	0.0	0.0	752
chr3_51859621_51860386	0.0	0.0	0.0	765
chr3_51859621_51860403	0.0	0.0	0.0	782
chr3_51859621_51860466	0.0	0.0	0.0	845
chr3_51859621_51860476	0.0	0.0	0.0	855
chr3_51859621_51860515	0.0	0.0	0.0	894
chr3_51859621_51860523	0.0	0.0	0.0	902
chr3_51859621_51860550	0.0	0.0	0.0	929
chr3_51859621_51860588	0.0	0.0	0.0	967
chr3_51859621_51860611	0.0	0.0	0.0	990
chr3_51859621_51860687	0.0	0.0	0.0	1066
chr3_51859621_51860728	0.0	0.0	0.0	1107
chr3_51859621_51860737	0.0	0.0	0.0	1116
chr3_51859621_51860800	0.0	0.0	0.0	1179
chr3_51859621_51860928	0.0	0.0	0.0	1307
chr3_51859621_51861239	0.0	0.0	0.0	1618
chr3_51859621_51861423	0.0	0.0	0.0	1802
chr3_51859621_51861564	0.0	0.0	0.0	1943
chr3_51859621_51861630	0.0	0.0	0.0	2009
chr3_51859621_51861632	0.0	0.0	0.0	2011
chr3_51859621_51861723	0.0	0.0	0.0	2102
chr3_51859621_51861726	0.0	0.0	0.0	2105
chr3_51859621_51861727	0.0	0.0	0.0	2106
chr3_51859621_51861728	0.0	0.0	0.0	2107
chr3_51859621_51861730	0.0	0.0	0.0	2109
chr3_51859621_51861731	0.0	0.0	0.0	2110
chr3_51859621_51861732	0.0	0.0	0.0	2111
chr3_51859621_51861734	0.0	0.0	0.0	2113
chr3_51859621_51861735	0.0	0.0	0.0	2114
chr3_51859621_51861736	0.0	0.0	0.0	2115
chr3_51859621_51861737	0.0	0.0	0.0	2116
chr3_51859625_51861735	0.0	0.0	0.0	2110
chr3_51859627_51861733	0.0	0.0	0.0	2106
chr3_51859633_51861737	0.0	0.0	0.0	2104
chr3_51859757_51860445	0.0	0.0	0.0	688
chr3_51859795_51860175	0.0	0.0	0.0	380
chr3_51859795_51860177	0.0	0.0	0.0	382
chr3_51859795_51860178	0.0	0.0	0.0	383
chr3_51859829_51860175	0.0	0.0	0.0	346
chr3_51859857_51860175	0.0	0.0	0.0	318
chr3_51859857_51860180	0.0	0.0	0.0	323
chr3_51859857_51861723	0.0	0.0	0.0	1866
chr3_51859875_51860183	0.0	0.0	0.0	308
chr3_51859875_51861637	0.0	0.0	0.0	1762
chr3_51859875_51861723	0.0	0.0	0.0	1848
chr3_51859904_51860330	0.0	0.0	0.0	426
chr3_51859922_51861634	0.0	0.0	0.0	1712
chr3_51860002_51861723	0.0	0.0	0.0	1721
chr3_51860018_51861723	0.0	0.0	0.0	1705
chr3_51860082_51860840	0.0	0.0	0.0	758
chr3_51860088_51860386	0.0	0.0	0.0	298
chr3_51860088_51860465	0.0	0.0	0.0	377
chr3_51860088_51860521	0.0	0.0	0.0	433
chr3_51860088_51860523	0.0	0.0	0.0	435
chr3_51860088_51860538	0.0	0.0	0.0	450
chr3_51860088_51860549	0.0	0.0	0.0	461
chr3_51860088_51860681	0.0	0.0	0.0	593
chr3_51860088_51860687	0.0	0.0	0.0	599
chr3_51860088_51860715	0.0	0.0	0.0	627
chr3_51860088_51860737	0.0	0.0	0.0	649
chr3_51860088_51860749	0.0	0.0	0.0	661
chr3_51860088_51860794	0.0	0.0	0.0	706
chr3_51860088_51860800	0.0	0.0	0.0	712
chr3_51860088_51860864	0.0	0.0	0.0	776
chr3_51860088_51860897	0.0	0.0	0.0	809
chr3_51860088_51860922	0.0	0.0	0.0	834
chr3_51860088_51860928	0.0	0.0	0.0	840
chr3_51860088_51861123	0.0	0.0	0.0	1035
chr3_51860088_51861415	0.0	0.0	0.0	1327
chr3_51860088_51861587	0.0	0.0	0.0	1499
chr3_51860088_51861634	0.0	0.0	0.0	1546
chr3_51860088_51861671	0.0	0.0	0.0	1583
chr3_51860090_51861014	0.0	0.0	0.0	924
chr3_51860112_51861723	0.0	0.0	0.0	1611
chr3_51860112_51861732	0.0	0.0	0.0	1620
chr3_51860151_51860928	0.0	0.0	0.0	777
chr3_51860201_51861723	0.0	0.0	0.0	1522
chr3_51860333_51861723	0.0	0.0	0.0	1390
chr3_51860342_51861634	0.0	0.0	0.0	1292
chr3_51860534_51861723	0.0	0.0	0.0	1189
chr3_51860584_51861723	0.0	0.0	0.0	1139
chr3_51860629_51861729	0.0	0.0	0.0	1100
chr3_51860714_51861642	0.0	0.0	0.0	928
chr3_51860715_51861730	0.0	0.0	0.0	1015
chr3_51860715_51861731	0.0	0.0	0.0	1016
chr3_51860717_51861640	0.0	0.0	0.0	923
chr3_51860741_51861534	0.0	0.0	0.0	793
chr3_51860741_51861630	0.0	0.0	0.0	889
chr3_51860840_51861296	0.0	0.0	0.0	456
chr3_51860840_51861550	0.0	0.0	0.0	710
chr3_51860840_51861632	0.0	0.0	0.0	792
chr3_51860840_51861671	0.0	0.0	0.0	831
chr3_51860840_51861723	0.0	0.0	0.0	883
chr3_51860840_51861729	0.0	0.0	0.0	889
chr3_51860840_51861737	0.0	0.0	0.0	897
chr3_51860860_51861362	0.0	0.0	0.0	502
chr3_51860860_51861684	0.0	0.0	0.0	824
chr3_51860880_51861634	0.0	0.0	0.0	754
chr3_51860953_51861723	0.0	0.0	0.0	770
chr3_51861028_51861723	0.0	0.0	0.0	695
chr3_51861055_51861634	0.0	0.0	0.0	579
chr3_51861093_51861723	0.0	0.0	0.0	630
chr3_51861115_51861738	0.0	0.0	0.0	623
chr3_51861212_51861723	0.0	0.0	0.0	511
chr3_51861226_51861723	0.0	0.0	0.0	497
chr3_51861250_51861723	0.0	0.0	0.0	473
chr3_51861253_51861634	0.0	0.0	0.0	381
chr3_51861253_51861639	0.0	0.0	0.0	386
chr3_51861253_51861723	0.0	0.0	0.0	470
chr3_51861253_51861724	0.0	0.0	0.0	471
chr3_51861253_51861727	0.0	0.0	0.0	474
chr3_51861253_51861730	0.0	0.0	0.0	477
chr3_51861253_51861731	0.0	0.0	0.0	478
chr3_51861253_51861735	0.0	0.0	0.0	482
chr3_51861256_51861723	0.0	0.0	0.0	467
chr3_51861257_51861634	0.0	0.0	0.0	377
chr3_51861297_51861723	0.0	0.0	0.0	426
chr3_51861306_51861723	0.0	0.0	0.0	417
chr3_51861310_51861723	0.0	0.0	0.0	413
chr3_51861327_51861731	0.0	0.0	0.0	404
chr3_51861331_51861723	0.0	0.0	0.0	392
chr3_51861352_51861723	0.0	0.0	0.0	371
chr3_51861377_51861731	0.0	0.0	0.0	354
chr3_51861381_51861723	0.0	0.0	0.0	342
chr3_51861402_51861723	0.0	0.0	0.0	321
chr3_51861422_51861723	0.0	0.0	0.0	301
chr3_51861422_51861728	0.0	0.0	0.0	306
chr3_51861422_51861729	0.0	0.0	0.0	307
chr3_51861422_51861730	0.0	0.0	0.0	308
chr3_51861422_51861731	0.0	0.0	0.0	309
chr3_51861422_51861747	0.0	0.0	0.0	325
chr3_51861429_51861723	0.0	0.0	0.0	294
chr3_52670443_52671123	0.0	0.0	0.0	680
chr3_54961270_54961861	0.0	0.0	0.0	591
chr3_58299410_58300007	0.0	0.0	0.0	597
chr3_59151184_59152288	0.0	0.0	0.0	1104
chr3_63864397_63864995	0.0	0.0	0.0	598
chr3_67891234_67891818	0.0	0.0	0.0	584
chr3_81795016_81795836	0.0	0.0	0.0	820
chr3_87191012_87191987	0.0	0.0	0.0	975
chr3_9641418_9642026	0.0	0.0	0.0	608
chr3_9679094_9679486	0.0	0.0	0.0	392
chr3_97396758_97397579	0.0	0.0	0.0	821
chr3_97397288_97397592	0.0	0.0	0.0	304
chr3_98075591_98076574	0.0	0.0	0.0	983
chr4_108840349_108840668	0.0	0.0	0.0	319
chr4_117904054_117904676	0.0	0.0	0.0	622
chr4_119847417_119847757	0.0	0.0	0.0	340
chr4_119848503_119848847	0.0	0.0	0.0	344
chr4_119848504_119848841	0.0	0.0	0.0	337
chr4_12172031_12172683	0.0	0.0	0.0	652
